INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2024-09-01T17:00:00-00:00,2024-09-01T18:00:00-00:00,1,2024-09-01,11,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2024-09-01T16:00:00-00:00,2024-09-01T17:00:00-00:00,1,2024-09-01,10,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2024-09-01T13:00:00-00:00,2024-09-01T14:00:00-00:00,1,2024-09-01,7,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2024-09-02T06:00:00-00:00,2024-09-02T07:00:00-00:00,1,2024-09-01,24,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2024-09-02T05:00:00-00:00,2024-09-02T06:00:00-00:00,1,2024-09-01,23,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2024-09-02T03:00:00-00:00,2024-09-02T04:00:00-00:00,1,2024-09-01,21,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2024-09-01T22:00:00-00:00,2024-09-01T23:00:00-00:00,1,2024-09-01,16,0,DAM,AVRN,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,0,DAM,2
2024-09-01T10:00:00-00:00,2024-09-01T11:00:00-00:00,1,2024-09-01,4,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3966.88,DAM,3
2024-09-01T07:00:00-00:00,2024-09-01T08:00:00-00:00,1,2024-09-01,1,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,4503.76,DAM,3
2024-09-02T05:00:00-00:00,2024-09-02T06:00:00-00:00,1,2024-09-01,23,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5149.95,DAM,3
