INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2024-06-02T00:00:00-00:00,2024-06-02T01:00:00-00:00,1,2024-06-01,18,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5678.85,DAM,3
2024-06-02T04:00:00-00:00,2024-06-02T05:00:00-00:00,1,2024-06-01,22,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,4850.09,DAM,3
2024-06-01T11:00:00-00:00,2024-06-01T12:00:00-00:00,1,2024-06-01,5,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3307.02,DAM,3
2024-06-01T13:00:00-00:00,2024-06-01T14:00:00-00:00,1,2024-06-01,7,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3254.19,DAM,3
2024-06-01T20:00:00-00:00,2024-06-01T21:00:00-00:00,1,2024-06-01,14,0,DAM,AZPS,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,4473.52,DAM,3
2024-06-02T02:00:00-00:00,2024-06-02T03:00:00-00:00,1,2024-06-01,20,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2488.13,DAM,4
2024-06-01T10:00:00-00:00,2024-06-01T11:00:00-00:00,1,2024-06-01,4,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1449.31,DAM,4
2024-06-01T11:00:00-00:00,2024-06-01T12:00:00-00:00,1,2024-06-01,5,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1417.46,DAM,4
2024-06-01T19:00:00-00:00,2024-06-01T20:00:00-00:00,1,2024-06-01,13,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1916.31,DAM,4
2024-06-01T22:00:00-00:00,2024-06-01T23:00:00-00:00,1,2024-06-01,16,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2416.48,DAM,4
2024-06-01T23:00:00-00:00,2024-06-02T00:00:00-00:00,1,2024-06-01,17,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2563.43,DAM,4
2024-06-02T04:00:00-00:00,2024-06-02T05:00:00-00:00,1,2024-06-01,22,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2202.99,DAM,4
2024-06-02T06:00:00-00:00,2024-06-02T07:00:00-00:00,1,2024-06-01,24,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1818.45,DAM,4
2024-06-01T15:00:00-00:00,2024-06-01T16:00:00-00:00,1,2024-06-01,9,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1520.94,DAM,4
