INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2024-02-02T06:00:00-00:00,2024-02-02T07:00:00-00:00,1,2024-02-01,23,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1613.61,DAM,4
2024-02-01T11:00:00-00:00,2024-02-01T12:00:00-00:00,1,2024-02-01,4,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1337.39,DAM,4
2024-02-02T00:00:00-00:00,2024-02-02T01:00:00-00:00,1,2024-02-01,17,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1728.54,DAM,4
2024-02-02T02:00:00-00:00,2024-02-02T03:00:00-00:00,1,2024-02-01,19,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1869.94,DAM,4
2024-02-02T04:00:00-00:00,2024-02-02T05:00:00-00:00,1,2024-02-01,21,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1807.82,DAM,4
2024-02-01T09:00:00-00:00,2024-02-01T10:00:00-00:00,1,2024-02-01,2,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1365.47,DAM,4
2024-02-01T08:00:00-00:00,2024-02-01T09:00:00-00:00,1,2024-02-01,1,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1413.55,DAM,4
2024-02-01T14:00:00-00:00,2024-02-01T15:00:00-00:00,1,2024-02-01,7,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1651.86,DAM,4
2024-02-01T16:00:00-00:00,2024-02-01T17:00:00-00:00,1,2024-02-01,9,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1786.76,DAM,4
2024-02-01T21:00:00-00:00,2024-02-01T22:00:00-00:00,1,2024-02-01,14,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1704.6,DAM,4
2024-02-01T22:00:00-00:00,2024-02-01T23:00:00-00:00,1,2024-02-01,15,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1687.66,DAM,4
2024-02-01T17:00:00-00:00,2024-02-01T18:00:00-00:00,1,2024-02-01,10,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1794.07,DAM,4
2024-02-01T18:00:00-00:00,2024-02-01T19:00:00-00:00,1,2024-02-01,11,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1778.86,DAM,4
2024-02-02T07:00:00-00:00,2024-02-02T08:00:00-00:00,1,2024-02-01,24,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1510.2,DAM,4
2024-02-01T10:00:00-00:00,2024-02-01T11:00:00-00:00,1,2024-02-01,3,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1338.3,DAM,4
2024-02-01T20:00:00-00:00,2024-02-01T21:00:00-00:00,1,2024-02-01,13,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1726.63,DAM,4
2024-02-01T23:00:00-00:00,2024-02-02T00:00:00-00:00,1,2024-02-01,16,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1692.04,DAM,4
2024-02-02T01:00:00-00:00,2024-02-02T02:00:00-00:00,1,2024-02-01,18,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1820.71,DAM,4
2024-02-02T03:00:00-00:00,2024-02-02T04:00:00-00:00,1,2024-02-01,20,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1846.78,DAM,4
2024-02-01T12:00:00-00:00,2024-02-01T13:00:00-00:00,1,2024-02-01,5,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1383.71,DAM,4
2024-02-01T13:00:00-00:00,2024-02-01T14:00:00-00:00,1,2024-02-01,6,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1488,DAM,4
2024-02-02T05:00:00-00:00,2024-02-02T06:00:00-00:00,1,2024-02-01,22,0,DAM,BANC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1724.48,DAM,4
2024-02-02T01:00:00-00:00,2024-02-02T02:00:00-00:00,1,2024-02-01,18,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,286.49,DAM,5
2024-02-01T21:00:00-00:00,2024-02-01T22:00:00-00:00,1,2024-02-01,14,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,264.48,DAM,5
2024-02-01T12:00:00-00:00,2024-02-01T13:00:00-00:00,1,2024-02-01,5,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,235.49,DAM,5
2024-02-01T14:00:00-00:00,2024-02-01T15:00:00-00:00,1,2024-02-01,7,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,267,DAM,5
2024-02-01T16:00:00-00:00,2024-02-01T17:00:00-00:00,1,2024-02-01,9,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,278.72,DAM,5
2024-02-01T17:00:00-00:00,2024-02-01T18:00:00-00:00,1,2024-02-01,10,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,273.94,DAM,5
2024-02-01T18:00:00-00:00,2024-02-01T19:00:00-00:00,1,2024-02-01,11,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,271.48,DAM,5
2024-02-01T22:00:00-00:00,2024-02-01T23:00:00-00:00,1,2024-02-01,15,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,263.24,DAM,5
2024-02-02T02:00:00-00:00,2024-02-02T03:00:00-00:00,1,2024-02-01,19,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,302.1,DAM,5
2024-02-01T23:00:00-00:00,2024-02-02T00:00:00-00:00,1,2024-02-01,16,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,263.98,DAM,5
2024-02-02T07:00:00-00:00,2024-02-02T08:00:00-00:00,1,2024-02-01,24,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,253.31,DAM,5
2024-02-01T08:00:00-00:00,2024-02-01T09:00:00-00:00,1,2024-02-01,1,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,244.68,DAM,5
2024-02-01T20:00:00-00:00,2024-02-01T21:00:00-00:00,1,2024-02-01,13,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,265.56,DAM,5
2024-02-02T00:00:00-00:00,2024-02-02T01:00:00-00:00,1,2024-02-01,17,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,273.34,DAM,5
2024-02-02T03:00:00-00:00,2024-02-02T04:00:00-00:00,1,2024-02-01,20,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,302.1,DAM,5
2024-02-02T05:00:00-00:00,2024-02-02T06:00:00-00:00,1,2024-02-01,22,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,283.23,DAM,5
2024-02-01T09:00:00-00:00,2024-02-01T10:00:00-00:00,1,2024-02-01,2,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,237.6,DAM,5
2024-02-01T15:00:00-00:00,2024-02-01T16:00:00-00:00,1,2024-02-01,8,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,278.25,DAM,5
2024-02-01T10:00:00-00:00,2024-02-01T11:00:00-00:00,1,2024-02-01,3,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,232.82,DAM,5
2024-02-02T04:00:00-00:00,2024-02-02T05:00:00-00:00,1,2024-02-01,21,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,295.28,DAM,5
2024-02-02T06:00:00-00:00,2024-02-02T07:00:00-00:00,1,2024-02-01,23,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,267.03,DAM,5
2024-02-01T13:00:00-00:00,2024-02-01T14:00:00-00:00,1,2024-02-01,6,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,248.67,DAM,5
2024-02-01T19:00:00-00:00,2024-02-01T20:00:00-00:00,1,2024-02-01,12,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,268.92,DAM,5
2024-02-01T11:00:00-00:00,2024-02-01T12:00:00-00:00,1,2024-02-01,4,0,DAM,BANCMID,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,230,DAM,5
2024-02-02T03:00:00-00:00,2024-02-02T04:00:00-00:00,1,2024-02-01,20,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,107.55,DAM,6
2024-02-02T07:00:00-00:00,2024-02-02T08:00:00-00:00,1,2024-02-01,24,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,84.58,DAM,6
2024-02-01T16:00:00-00:00,2024-02-01T17:00:00-00:00,1,2024-02-01,9,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,105.67,DAM,6
2024-02-02T02:00:00-00:00,2024-02-02T03:00:00-00:00,1,2024-02-01,19,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,110.78,DAM,6
2024-02-02T01:00:00-00:00,2024-02-02T02:00:00-00:00,1,2024-02-01,18,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,107.7,DAM,6
2024-02-01T14:00:00-00:00,2024-02-01T15:00:00-00:00,1,2024-02-01,7,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,93.97,DAM,6
2024-02-01T08:00:00-00:00,2024-02-01T09:00:00-00:00,1,2024-02-01,1,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,76.97,DAM,6
2024-02-01T12:00:00-00:00,2024-02-01T13:00:00-00:00,1,2024-02-01,5,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,75.93,DAM,6
2024-02-01T21:00:00-00:00,2024-02-01T22:00:00-00:00,1,2024-02-01,14,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,101.3,DAM,6
2024-02-01T09:00:00-00:00,2024-02-01T10:00:00-00:00,1,2024-02-01,2,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,74.43,DAM,6
2024-02-01T20:00:00-00:00,2024-02-01T21:00:00-00:00,1,2024-02-01,13,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,102.79,DAM,6
2024-02-01T10:00:00-00:00,2024-02-01T11:00:00-00:00,1,2024-02-01,3,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,73.45,DAM,6
2024-02-02T04:00:00-00:00,2024-02-02T05:00:00-00:00,1,2024-02-01,21,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,103.25,DAM,6
2024-02-02T06:00:00-00:00,2024-02-02T07:00:00-00:00,1,2024-02-01,23,0,DAM,BANCRDNG,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,89.67,DAM,6
